id,target
497,0.11022
499,0.02126
500,0.04692
501,0.03622
503,0.01688
505,0.02481
506,0.03822
507,0.03664
509,0.06503
510,0.05397
511,0.05042
512,0.01893
514,0.02046
515,0.02989
516,0.02639
517,0.11137
519,0.02323
520,0.04907
521,0.02546
522,0.05445
523,0.04026
527,0.03728
530,0.08238
532,0.02279
534,0.02340
536,0.05733
539,0.02144
543,0.01729
547,0.02958
550,0.02810
551,0.04561
552,0.02666
553,0.04496
555,0.03526
556,0.02891
557,0.02828
558,0.04377
559,0.03313
560,0.01536
561,0.04541
565,0.03286
566,0.03180
567,0.03803
571,0.04306
572,0.03508
574,0.01711
575,0.01828
576,0.07099
577,0.05699
578,0.01572
579,0.03794
581,0.02024
587,0.01696
589,0.02419
590,0.05054
591,0.02359
592,0.05034
593,0.02506
594,0.10636
595,0.04225
596,0.01274
597,0.03531
598,0.15384
600,0.02172
602,0.00985
605,0.02218
606,0.02829
607,0.01752
612,0.01423
613,0.02190
614,0.01422
615,0.02219
616,0.01894
617,0.01676
618,0.09487
620,0.03440
621,0.02125
622,0.01808
623,0.02670
628,0.03592
631,0.04632
632,0.01424
633,0.03193
634,0.08198
635,0.08944
637,0.03158
638,0.06026
640,0.02959
643,0.01632
644,0.08316
645,0.03370
646,0.04277
649,0.03274
651,0.05549
653,0.01361
654,0.05563
655,0.11185
656,0.03718
658,0.03941
659,0.01443
661,0.03861
662,0.03319
663,0.02917
664,0.06214
665,0.06033
667,0.03696
668,0.04721
671,0.04507
673,0.06306
674,0.04477
675,0.01935
676,0.05798
677,0.02048
678,0.01981
679,0.03753
680,0.03747
681,0.04904
682,0.04547
683,0.02736
684,0.01847
686,0.11321
687,0.05884
688,0.04133
690,0.02951
691,0.03609
692,0.07970
693,0.03574
694,0.04973
695,0.01753
696,0.02031
698,0.05437
699,0.02512
702,0.03667
703,0.01578
705,0.16034
706,0.07366
707,0.02714
708,0.01760
709,0.07457
710,0.07504
713,0.01162
714,0.04366
715,0.04585
716,0.06540
717,0.04575
718,0.00984
719,0.02732
720,0.03343
721,0.02465
723,0.02438
724,0.04600
726,0.02057
728,0.09861
730,0.01944
732,0.02320
734,0.02284
735,0.03886
737,0.01469
738,0.06910
741,0.06354
742,0.02886
743,0.02201
746,0.02665
747,0.03018
749,0.02849
750,0.03528
752,0.04558
755,0.03700
757,0.01806
758,0.03026
759,0.03300
765,0.01905
766,0.01866
767,0.07977
768,0.03630
769,0.01700
770,0.01632
771,0.03113
772,0.01589
773,0.05294
775,0.03718
776,0.02839
778,0.03393
779,0.02705
780,0.03810
782,0.03027
783,0.05500
784,0.03136
785,0.01626
786,0.01616
788,0.05647
789,0.02097
792,0.06762
793,0.02213
794,0.04051
797,0.04402
798,0.02306
799,0.10745
800,0.03731
801,0.05806
802,0.06614
805,0.01970
807,0.02378
808,0.01402
811,0.02188
813,0.02160
814,0.04126
815,0.12343
816,0.04820
817,0.01783
819,0.01192
821,0.02300
823,0.02931
825,0.02017
826,0.01300
827,0.02873
828,0.01638
830,0.03075
831,0.04822
833,0.02116
834,0.04211
835,0.03929
836,0.04151
837,0.03860
838,0.04258
840,0.02386
842,0.01858
844,0.03136
845,0.05657
847,0.04551
848,0.04900
850,0.02184
851,0.02016
852,0.02961
853,0.13578
855,0.01608
856,0.06426
857,0.03488
859,0.03527
860,0.05481
862,0.06681
863,0.03922
864,0.02321
867,0.02764
868,0.03054
869,0.02560
871,0.01639
873,0.04788
875,0.02963
876,0.03545
877,0.02760
879,0.05297
880,0.10116
883,0.01788
884,0.02106
885,0.02465
886,0.01558
887,0.01317
888,0.01722
891,0.05849
893,0.02295
895,0.04824
897,0.04106
898,0.10946
901,0.04672
902,0.04613
904,0.03864
905,0.02178
907,0.04118
908,0.06999
909,0.04618
910,0.01401
911,0.02295
913,0.04262
914,0.02081
915,0.21183
916,0.02965
917,0.00896
919,0.02166
920,0.02856
923,0.02267
924,0.03233
925,0.02730
926,0.03039
928,0.02621
929,0.00982
932,0.04038
935,0.04714
936,0.04535
937,0.03046
938,0.05727
939,0.02059
940,0.05324
941,0.02112
944,0.05572
945,0.01890
946,0.08415
947,0.04596
949,0.02917
950,0.02879
952,0.03437
953,0.06564
955,0.01708
956,0.02052
957,0.01249
960,0.02345
961,0.03070
962,0.02944
963,0.02993
964,0.02051
967,0.02890
975,0.04427
976,0.02194
977,0.01259
978,0.04251
980,0.02226
985,0.03712
986,0.08050
987,0.02388
989,0.02391
992,0.03000
994,0.03122
995,0.01788
996,0.01003
997,0.04466
998,0.01494
999,0.09647
1000,0.04338
1004,0.02039
1005,0.15748
1006,0.03339
1007,0.12974
1010,0.03131
1011,0.06900
1012,0.01359
1013,0.02897
1014,0.02443
1016,0.07765
1018,0.03327
1019,0.01694
1020,0.04013
1022,0.03748
1023,0.03075
1024,0.02995
1025,0.03880
1029,0.04409
1031,0.03916
1032,0.01598
1033,0.02259
1034,0.09162
1035,0.06986
1036,0.02213
1037,0.01945
1038,0.04517
1039,0.02456
1041,0.03254
1043,0.02391
1049,0.05484
1050,0.11700
1051,0.04381
1052,0.02542
1053,0.02244
1054,0.04100
1056,0.04217
1057,0.10796
1060,0.04194
1061,0.02083
1062,0.02667
1063,0.06223
1064,0.03318
1065,0.01650
1066,0.01986
1068,0.06375
1073,0.03564
1075,0.01823
1079,0.01979
1081,0.05436
1083,0.03821
1085,0.01478
1086,0.02039
1087,0.02344
1088,0.01464
1089,0.01455
1090,0.07005
1091,0.02680
1092,0.02184
1095,0.02821
1098,0.03144
1099,0.02815
1100,0.03725
1101,0.06324
1103,0.06501
1104,0.03785
1106,0.01671
1107,0.04547
1108,0.10981
1109,0.01599
1113,0.05274
1114,0.06089
1116,0.01466
1117,0.04865
1118,0.03654
1119,0.01409
1120,0.01812
1121,0.03283
1122,0.01674
1123,0.04579
1125,0.02317
1126,0.03374
1127,0.01355
1128,0.04115
1129,0.04619
1130,0.04229
1132,0.02323
1133,0.06588
1136,0.01743
1137,0.06045
1140,0.03218
1142,0.05212
1144,0.03611
1145,0.03195
1146,0.02945
1148,0.05062
1150,0.01957
1151,0.02505
1153,0.04883
1154,0.03753
1155,0.05057
1156,0.03489
1157,0.02316
1158,0.05017
1160,0.01553
1161,0.03757
1167,0.03144
1168,0.02466
1170,0.02239
1171,0.05888
1173,0.04414
1174,0.09639
1175,0.03053
1176,0.04413
1177,0.02003
1178,0.05602
1179,0.01494
1180,0.02896
1181,0.05594
1182,0.03026
1183,0.02077
1185,0.01670
1188,0.03929
1189,0.01440
1190,0.02659
1191,0.05985
1192,0.04162
1194,0.02169
1197,0.02952
1198,0.03590
1199,0.04976
1200,0.02466
1203,0.04243
1204,0.04091
1207,0.02135
1208,0.04605
1209,0.02143
1210,0.06985
1211,0.02578
1213,0.04252
1214,0.01768
1215,0.03130
1216,0.12029
1217,0.04076
1218,0.02464
1219,0.01796
1223,0.03908
1225,0.03442
1226,0.01254
1228,0.06645
1229,0.02257
1231,0.08139
1232,0.08823
1233,0.04049
1235,0.02890
1238,0.01439
1239,0.01754
1240,0.04162
1241,0.02588
1242,0.01673
1243,0.03522
1244,0.02347
1246,0.09661
1249,0.05554
1250,0.00889
1252,0.01552
1254,0.04072
1255,0.01591
1256,0.01417
1257,0.01793
1258,0.02029
1259,0.05719
1260,0.03649
1262,0.01978
1263,0.01823
1264,0.01998
1265,0.03759
1266,0.01372
1269,0.02936
1270,0.02391
1271,0.01221
1272,0.08383
1273,0.02722
1274,0.03675
1277,0.02625
1278,0.01830
1281,0.03090
1282,0.06000
1283,0.04240
1284,0.01869
1285,0.01852
1286,0.06248
1289,0.01609
1291,0.01146
1292,0.01754
1293,0.08990
1294,0.05147
1295,0.07959
1297,0.02642
1298,0.04420
1301,0.02743
1304,0.06590
1305,0.03281
1307,0.05788
1308,0.03000
1309,0.14263
1313,0.08891
1314,0.05364
1316,0.01889
1317,0.02618
1318,0.11472
1320,0.01786
1321,0.01423
1322,0.02569
1323,0.01782
1325,0.03718
1330,0.02548
1331,0.03575
1334,0.04994
1337,0.02128
1339,0.03850
1340,0.01382
1341,0.01961
1343,0.02347
1344,0.01815
1347,0.01587
1348,0.08271
1350,0.01742
1351,0.02121
1355,0.02005
1356,0.05975
1357,0.06083
1358,0.01941
1360,0.01784
1363,0.04188
1364,0.01533
1366,0.01904
1367,0.07751
1368,0.07442
1369,0.02246
1370,0.05963
1375,0.01739
1376,0.01595
1378,0.05124
1379,0.01967
1380,0.02923
1384,0.01147
1385,0.01791
1386,0.04009
1388,0.04092
1389,0.01373
1391,0.04531
1392,0.01115
1393,0.05403
1395,0.03887
1396,0.04680
1399,0.04294
1400,0.03452
1401,0.02745
1404,0.02387
1405,0.02131
1406,0.03503
1407,0.01604
1409,0.03101
1411,0.04422
1414,0.06124
1415,0.05386
1416,0.06184
1418,0.11860
1419,0.02944
1420,0.01987
1422,0.05650
1424,0.01968
1426,0.01924
1427,0.03534
1428,0.05196
1429,0.03796
1431,0.01708
1432,0.04344
1434,0.06201
1435,0.03678
1439,0.06453
1440,0.08549
1441,0.04836
1442,0.02821
1446,0.03072
1447,0.07088
1451,0.02829
1452,0.01224
1454,0.04235
1457,0.01401
1458,0.02594
1459,0.03274
1461,0.03808
1462,0.02693
1465,0.01938
1468,0.05091
1470,0.02276
1471,0.03923
1472,0.03127
1476,0.03305
1482,0.01977
1485,0.01410
1486,0.03958
1487,0.05766
1489,0.03918
1492,0.03500
1494,0.11647
1495,0.01603
1497,0.02205
1499,0.02570
1500,0.02558
1501,0.02597
1505,0.07633
1507,0.01854
1509,0.06249
1511,0.01804
1513,0.02262
1514,0.02631
1515,0.06522
1517,0.18441
1520,0.04984
1522,0.02018
1523,0.01193
1524,0.07879
1526,0.02010
1527,0.02396
1528,0.02956
1531,0.01358
1533,0.05058
1534,0.04983
1535,0.08948
1538,0.03987
1541,0.05330
1542,0.02364
1543,0.03256
1546,0.02759
1548,0.03578
1549,0.04712
1550,0.01934
1551,0.04935
1553,0.07093
1558,0.02384
1560,0.02513
1561,0.02291
1562,0.03061
1565,0.09382
1566,0.02691
1567,0.01785
1568,0.02718
1569,0.02997
1570,0.03035
1573,0.01399
1576,0.02537
1577,0.01662
1579,0.03717
1580,0.09194
1581,0.05083
1584,0.02283
1586,0.02034
1587,0.03290
1590,0.01625
1591,0.02869
1594,0.03603
1595,0.01295
1596,0.01493
1601,0.05921
1605,0.05958
1607,0.08963
1608,0.01735
1610,0.01816
1611,0.04496
1612,0.05558
1616,0.05391
1617,0.05766
1618,0.03003
1620,0.02032
1621,0.02575
1623,0.03824
1624,0.02271
1625,0.02671
1626,0.02243
1628,0.02795
1630,0.02898
1632,0.04113
1633,0.04207
1635,0.03962
1637,0.02744
1638,0.04155
1639,0.03686
1640,0.03107
1643,0.15747
1644,0.02997
1645,0.04548
1647,0.01213
1649,0.01254
1651,0.02506
1652,0.01482
1654,0.04192
1655,0.03917
1656,0.06084
1658,0.03751
1660,0.01531
1661,0.02800
1662,0.06808
1663,0.02179
1664,0.02533
1665,0.09302
1668,0.07545
1669,0.02730
1673,0.06545
1674,0.03995
1675,0.00991
1676,0.03058
1677,0.01843
1679,0.04619
1682,0.03464
1683,0.04617
1685,0.05017
1687,0.01555
1689,0.03958
1690,0.01923
1694,0.02979
1696,0.02146
1697,0.02785
1699,0.07010
1700,0.07600
1701,0.01505
1702,0.03103
1704,0.03319
1705,0.05852
1708,0.03592
1710,0.01749
1712,0.03450
1719,0.05342
1720,0.02582
1722,0.04797
1723,0.05088
1724,0.05797
1725,0.06441
1726,0.04744
1727,0.03083
1728,0.02868
1732,0.03202
1733,0.03067
1734,0.04692
1735,0.06111
1739,0.04203
1740,0.01504
1741,0.03572
1742,0.03140
1743,0.02529
1744,0.06139
1746,0.04427
1750,0.03378
1753,0.01642
1755,0.05423
1758,0.02732
1760,0.01135
1763,0.03088
1765,0.01700
1766,0.05853
1769,0.02737
1771,0.01859
1772,0.01337
1775,0.04330
1776,0.01450
1778,0.03442
1780,0.03595
1781,0.01395
1783,0.02377
1785,0.02357
1788,0.04857
1791,0.02013
1793,0.05245
1794,0.04264
1796,0.01410
1797,0.05271
1798,0.10854
1800,0.03625
1803,0.08022
1804,0.02379
1810,0.01623
1812,0.02516
1813,0.02966
1816,0.02064
1817,0.03862
1818,0.02001
1819,0.05245
1820,0.04163
1821,0.03370
1822,0.01458
1823,0.02669
1826,0.01797
1827,0.03065
1828,0.03652
1829,0.01788
1830,0.02485
1831,0.03112
1834,0.01408
1836,0.03177
1839,0.02982
1841,0.01430
1846,0.03231
1847,0.03444
1850,0.05929
1852,0.03170
1853,0.01935
1854,0.07664
1855,0.01939
1857,0.04183
1858,0.03844
1860,0.03475
1863,0.04507
1866,0.05123
1868,0.02991
1869,0.02967
1870,0.01532
1874,0.01272
1875,0.02237
1877,0.04998
1878,0.03018
1879,0.02788
1881,0.01655
1882,0.07229
1885,0.01849
1886,0.03930
1887,0.10935
1888,0.01134
1889,0.04278
1890,0.04751
1891,0.03704
1892,0.03446
1894,0.02940
1895,0.07744
1896,0.04191
1897,0.01310
1898,0.05721
1901,0.02834
1904,0.01585
1905,0.01678
1906,0.01889
1907,0.07708
1908,0.04125
1910,0.07054
1911,0.02492
1914,0.02286
1916,0.01854
1919,0.05099
1920,0.09309
1921,0.03992
1922,0.03936
1923,0.06761
1924,0.03060
1926,0.03018
1928,0.01986
1929,0.04304
1931,0.02778
1932,0.03528
1933,0.01103
1934,0.03527
1935,0.02552
1936,0.04604
1937,0.03658
1939,0.03437
1940,0.04650
1942,0.03324
1944,0.02716
1945,0.03369
1946,0.05461
1947,0.02638
1948,0.05176
1954,0.03459
1955,0.12234
1956,0.01599
1958,0.02129
1961,0.04437
1963,0.01636
1967,0.01997
1968,0.01945
1970,0.01441
1971,0.01164
1973,0.10021
1979,0.05565
1980,0.04369
1982,0.01749
1984,0.02859
1986,0.03676
1987,0.11189
1989,0.04186
1990,0.06740
1991,0.04020
1993,0.03119
1994,0.02755
1995,0.02837
1996,0.04462
1999,0.03327
2001,0.04388
2002,0.02140
2005,0.02588
2006,0.02077
2008,0.02500
2009,0.01641
2011,0.01313
2012,0.04047
2013,0.01635
2015,0.03852
2017,0.01366
2019,0.01678
2020,0.02296
2022,0.04492
2023,0.02369
2024,0.01441
2026,0.02817
2027,0.05215
2028,0.04650
2029,0.03894
2030,0.03844
2032,0.03801
2033,0.02697
2035,0.02900
2036,0.01552
2037,0.09692
2038,0.05899
2039,0.02951
2040,0.07364
2041,0.01315
2042,0.09011
2043,0.04400
2044,0.02035
2046,0.04731
2047,0.02196
2048,0.03668
2049,0.07805
2050,0.04410
2054,0.03363
2061,0.04184
2063,0.05980
2064,0.04049
2065,0.02692
2067,0.04423
2068,0.01377
2069,0.02260
2070,0.03134
2072,0.02151
2073,0.02733
2075,0.02026
2076,0.01699
2077,0.01672
2078,0.03801
2079,0.01146
2081,0.03119
2082,0.20334
2085,0.02236
2086,0.05850
2087,0.03364
2088,0.07734
2089,0.02191
2091,0.05057
2092,0.06896
2093,0.05144
2094,0.02363
2095,0.02159
2096,0.05400
2097,0.02485
2099,0.04267
2100,0.10125
2103,0.02920
2104,0.01838
2105,0.02241
2106,0.05409
2107,0.01360
2110,0.03875
2113,0.01734
2114,0.14948
2115,0.03221
2118,0.03564
2119,0.02194
2120,0.01428
2121,0.03058
2123,0.01356
2124,0.07830
2128,0.16358
2129,0.09544
2131,0.09060
2132,0.03577
2133,0.01719
2134,0.04595
2137,0.04391
2140,0.03902
2141,0.02376
2142,0.02079
2146,0.01338
2148,0.06756
2149,0.03386
2151,0.05638
2152,0.03999
2153,0.08420
2154,0.03901
2155,0.04930
2158,0.01823
2159,0.09267
2160,0.04200
2161,0.03710
2164,0.02807
2166,0.02102
2167,0.03861
2170,0.03507
2171,0.04674
2172,0.02453
2173,0.06124
2175,0.03568
2177,0.02649
2178,0.03478
2179,0.04246
2180,0.02724
2182,0.02985
2183,0.02640
2184,0.01932
2186,0.02291
2187,0.03017
2188,0.02259
2189,0.02386
2191,0.03301
2192,0.08621
2194,0.04236
2196,0.08740
2197,0.03374
2198,0.03612
2199,0.03344
2200,0.01551
2201,0.01441
2202,0.02020
2205,0.01425
2206,0.01904
2207,0.05978
2208,0.02947
2212,0.03929
2215,0.03985
2216,0.02455
2217,0.02053
2218,0.01925
2220,0.06622
2221,0.04704
2223,0.03614
2225,0.02610
2226,0.09382
2231,0.02042
2232,0.03995
2233,0.03550
2234,0.04467
2235,0.01363
2236,0.03258
2237,0.05543
2239,0.06032
2240,0.02176
2242,0.03837
2247,0.02164
2248,0.02575
2250,0.02663
2251,0.03918
2255,0.03294
2257,0.02222
2258,0.05917
2259,0.01928
2260,0.01910
2261,0.03595
2263,0.03000
2265,0.01908
2266,0.03206
2267,0.07751
2268,0.02115
2269,0.03568
2270,0.01824
2271,0.03325
2272,0.01516
2273,0.02476
2275,0.03179
2276,0.03402
2277,0.03016
2278,0.06417
2279,0.03604
2282,0.03876
2285,0.03929
2286,0.04040
2289,0.01930
2294,0.13894
2296,0.01989
2297,0.03993
2299,0.04225
2300,0.07044
2301,0.09015
2302,0.03121
2305,0.02457
2306,0.11885
2307,0.02115
2308,0.05194
2310,0.07195
2312,0.04486
2316,0.05929
2317,0.04566
2319,0.04406
2320,0.03443
2322,0.02741
2323,0.01988
2324,0.01538
2326,0.02642
2327,0.01592
2328,0.05380
2329,0.06845
2331,0.01866
2335,0.02953
2338,0.01457
2339,0.07148
2340,0.04279
2341,0.01683
2342,0.03589
2345,0.08714
2349,0.01782
2350,0.02223
2351,0.05461
2353,0.05839
2354,0.06648
2355,0.04271
2356,0.02937
2357,0.04688
2359,0.01633
2360,0.04999
2361,0.04081
2362,0.05145
2364,0.03312
2366,0.04342
2368,0.02283
2369,0.05453
2370,0.03846
2372,0.03169
2376,0.01403
2381,0.02955
2383,0.02029
2384,0.03964
2385,0.02771
2386,0.03418
2388,0.02283
2390,0.03825
2392,0.02443
2394,0.08457
2395,0.02534
2396,0.01776
2397,0.01958
2399,0.10839
2401,0.01611
2402,0.02052
2403,0.05325
2405,0.15678
2406,0.07914
2407,0.04450
2408,0.02359
2410,0.01735
2412,0.03176
2415,0.04097
2417,0.03416
2418,0.02685
2420,0.04977
2421,0.09540
2425,0.05603
2426,0.01738
2427,0.01378
2428,0.01118
2429,0.03935
2434,0.03449
2435,0.01507
2436,0.01592
2437,0.03756
2438,0.05433
2439,0.03200
2441,0.03735
2443,0.03628
2444,0.02377
2445,0.03917
2446,0.03795
2449,0.02940
2452,0.06793
2453,0.08605
2454,0.03331
2455,0.03124
2456,0.02059
2457,0.02070
2460,0.08509
2461,0.01764
2463,0.02417
2465,0.03153
2466,0.02633
2468,0.03796
2469,0.05485
2471,0.02932
2472,0.04553
2473,0.02396
2474,0.02537
2475,0.03948
2476,0.02293
2477,0.02333
2478,0.03894
2480,0.02142
2483,0.01818
2484,0.02824
2486,0.13234
2488,0.03239
2489,0.01895
2490,0.01777
2495,0.02191
2496,0.02085
2497,0.06846
2498,0.04138
2503,0.02212
2505,0.03034
2506,0.03328
2507,0.04408
2508,0.11130
2509,0.01992
2514,0.04943
2515,0.03811
2521,0.05372
2522,0.01124
2523,0.01638
2524,0.03089
2526,0.03015
2527,0.02962
2529,0.04977
2530,0.02963
2531,0.03529
2532,0.02113
2534,0.11238
2535,0.02168
2536,0.01147
2537,0.03400
2539,0.01652
2542,0.01847
2545,0.03061
2546,0.03430
2548,0.02259
2549,0.01892
2550,0.02720
2552,0.03085
2554,0.02663
2555,0.03666
2558,0.02587
2560,0.06858
2563,0.01908
2564,0.04126
2565,0.02288
2571,0.08948
2574,0.08112
2575,0.02996
2576,0.01964
2577,0.11043
2578,0.02883
2579,0.03454
2581,0.06422
2582,0.04271
2583,0.02148
2585,0.02239
2586,0.01963
2587,0.02861
2591,0.03007
2592,0.02604
2594,0.02281
2595,0.06902
2597,0.03991
2598,0.04787
2599,0.03384
2600,0.08625
2602,0.04761
2603,0.02788
2605,0.02224
2606,0.01317
2607,0.04578
2608,0.03008
2609,0.02719
2610,0.07515
2611,0.01479
2613,0.02301
2615,0.01923
2616,0.02143
2621,0.02743
2623,0.03454
2624,0.03583
2625,0.03855
2626,0.02714
2627,0.03153
2628,0.02134
2629,0.02555
2630,0.01385
2631,0.11415
2633,0.03176
2634,0.06497
2635,0.03104
2636,0.06016
2638,0.05932
2639,0.03793
2640,0.02999
2642,0.03050
2643,0.02731
2646,0.01850
2647,0.06604
2648,0.03426
2649,0.01553
2650,0.04787
2652,0.02152
2654,0.02806
2658,0.02771
2659,0.02590
2660,0.03553
2661,0.03902
2662,0.02531
2663,0.05268
2665,0.03772
2666,0.01873
2667,0.02783
2668,0.01459
2671,0.02172
2673,0.02409
2674,0.06425
2675,0.04646
2676,0.04339
2677,0.03053
2678,0.01519
2681,0.02174
2683,0.02086
2685,0.07084
2687,0.02232
2690,0.19160
2692,0.03185
2693,0.02382
2694,0.02736
2695,0.02083
2696,0.07666
2697,0.05824
2698,0.20171
2699,0.02809
2701,0.02226
2702,0.03757
2703,0.09891
2705,0.02284
2711,0.03555
2715,0.03493
2720,0.07827
2721,0.05214
2722,0.01999
2724,0.02399
2726,0.02295
2729,0.01148
2730,0.01716
2731,0.03757
2732,0.01523
2733,0.02068
2734,0.02219
2736,0.01888
2738,0.02153
2739,0.02642
2740,0.01985
2741,0.05149
2743,0.01325
2746,0.04156
2747,0.03039
2750,0.04513
2751,0.04503
2752,0.02982
2753,0.01892
2755,0.03160
2756,0.02009
2757,0.01552
2761,0.03468
2763,0.05933
2764,0.13318
2765,0.02262
2767,0.07579
2769,0.05882
2772,0.02308
2774,0.03871
2776,0.01924
2777,0.01194
2778,0.03031
2782,0.02948
2783,0.02203
2786,0.03067
2790,0.03445
2791,0.02367
2792,0.02174
2793,0.02265
2794,0.03374
2795,0.02951
2796,0.06242
2797,0.03003
2800,0.05446
2801,0.02433
2802,0.02401
2804,0.02327
2805,0.05463
2807,0.02790
2808,0.03085
2811,0.07526
2812,0.03090
2813,0.02848
2814,0.12436
2815,0.04109
2817,0.03227
2819,0.03039
2821,0.02534
2825,0.07384
2828,0.03425
2829,0.01772
2831,0.02422
2832,0.02194
2834,0.03502
2835,0.03728
2836,0.06229
2837,0.08495
2838,0.07372
2840,0.02571
2841,0.02522
2842,0.05043
2843,0.01721
2845,0.01340
2847,0.04117
2848,0.02182
2850,0.01964
2851,0.04182
2854,0.02307
2856,0.03822
2857,0.02078
2858,0.01997
2859,0.02214
2862,0.03697
2864,0.01512
2865,0.08962
2866,0.02481
2867,0.02316
2868,0.03221
2869,0.05568
2871,0.02925
2872,0.02822
2873,0.02026
2874,0.01534
2875,0.03832
2878,0.07080
2882,0.02218
2883,0.04033
2886,0.01581
2887,0.03826
2888,0.03437
2889,0.02200
2892,0.02246
2893,0.05339
2895,0.02819
2897,0.02508
2898,0.04457
2899,0.04666
2903,0.02151
2906,0.02828
2907,0.02396
2909,0.01434
2913,0.01730
2915,0.01829
2916,0.02597
2917,0.03064
2918,0.06421
2921,0.03398
2924,0.02628
2925,0.07803
2928,0.09494
2929,0.05499
2931,0.10362
2932,0.04043
2934,0.02892
2936,0.08351
2937,0.04637
2939,0.02563
2940,0.08330
2941,0.02155
2942,0.02661
2943,0.05661
2946,0.02149
2947,0.03175
2949,0.05137
2952,0.04832
2953,0.06224
2954,0.02556
2956,0.01084
2960,0.01395
2962,0.08076
2964,0.02208
2965,0.01831
2966,0.16560
2967,0.02779
2968,0.07060
2971,0.02654
2972,0.05221
2973,0.07476
2975,0.04658
2976,0.03476
2977,0.05216
