id,target
379,0.03783
381,0.03387
382,0.03876
383,0.03537
384,0.03694
385,0.04101
386,0.04088
387,0.03830
388,0.04762
390,0.03942
391,0.03558
392,0.04175
393,0.04477
394,0.03541
396,0.03978
400,0.03501
402,0.05643
403,0.03452
405,0.03475
407,0.03960
409,0.04449
411,0.03543
412,0.03127
414,0.06078
415,0.03683
416,0.02921
418,0.03418
419,0.03893
421,0.02960
422,0.05506
423,0.04231
424,0.04539
426,0.03041
427,0.04914
428,0.04132
436,0.03923
438,0.03743
442,0.03571
443,0.03386
445,0.03756
446,0.03696
447,0.03128
450,0.04462
452,0.03288
453,0.03927
455,0.03722
458,0.05436
459,0.02976
461,0.03898
463,0.02877
467,0.05415
470,0.04060
471,0.04334
472,0.03131
476,0.04750
477,0.03658
481,0.03878
482,0.04214
483,0.05089
485,0.03765
487,0.03830
488,0.03481
490,0.04101
492,0.03950
494,0.04887
497,0.04695
499,0.03831
500,0.04097
501,0.03527
503,0.03564
505,0.03446
506,0.04036
507,0.04004
509,0.04588
510,0.03806
511,0.04274
512,0.03008
514,0.04239
515,0.03061
516,0.03623
517,0.05156
519,0.03930
520,0.04694
521,0.03323
522,0.03886
523,0.03834
527,0.04225
530,0.04291
532,0.03561
534,0.03321
536,0.04502
539,0.03270
543,0.03267
547,0.04168
550,0.04219
551,0.04463
552,0.03571
553,0.04718
555,0.03500
556,0.03894
557,0.03139
558,0.04174
559,0.03395
560,0.03496
561,0.03762
565,0.03797
566,0.03594
567,0.03752
571,0.03506
572,0.03721
574,0.03317
575,0.03232
576,0.04379
577,0.04817
578,0.03410
579,0.03998
581,0.02530
587,0.03397
589,0.03263
590,0.04843
591,0.03728
592,0.04207
593,0.03481
594,0.05074
595,0.05290
596,0.02938
597,0.03725
598,0.05032
600,0.03282
602,0.02804
605,0.03476
606,0.04132
607,0.03819
612,0.02702
613,0.04014
614,0.03154
615,0.04027
616,0.04169
617,0.03515
618,0.05065
620,0.03295
621,0.03070
622,0.03192
623,0.03636
628,0.03574
631,0.03818
632,0.03018
633,0.03669
634,0.04228
635,0.05317
637,0.04193
638,0.05281
640,0.04619
643,0.03740
644,0.06216
645,0.04320
646,0.03532
649,0.03877
651,0.04205
653,0.02879
654,0.04350
655,0.05520
656,0.03318
658,0.04397
659,0.02828
661,0.04177
662,0.03904
663,0.04964
664,0.05688
665,0.03907
667,0.03485
668,0.03828
671,0.04035
673,0.04134
674,0.04949
675,0.03094
676,0.04015
677,0.03088
678,0.03395
679,0.04324
680,0.03337
681,0.04749
682,0.04233
683,0.03675
684,0.03740
686,0.04162
687,0.04495
688,0.04710
690,0.03277
691,0.03866
692,0.05203
693,0.03672
694,0.03766
695,0.03247
696,0.03619
698,0.04171
699,0.03200
702,0.03992
703,0.02575
705,0.04659
706,0.04276
707,0.03756
708,0.03445
709,0.04987
710,0.05733
713,0.04569
714,0.03868
715,0.04657
716,0.04532
717,0.04538
718,0.03783
719,0.03165
720,0.03867
721,0.03580
723,0.04344
724,0.04258
726,0.03327
728,0.05703
730,0.03107
732,0.03283
734,0.02886
735,0.03665
737,0.02937
738,0.03790
741,0.04125
742,0.03450
743,0.03744
746,0.03730
747,0.04040
749,0.04134
750,0.04764
752,0.04096
755,0.04190
757,0.03378
758,0.03568
759,0.03394
765,0.03799
766,0.02991
767,0.05135
768,0.03464
769,0.04073
770,0.03113
771,0.03611
772,0.02990
773,0.05069
775,0.03655
776,0.03896
778,0.03570
779,0.04351
780,0.03971
782,0.03711
783,0.04340
784,0.03663
785,0.03337
786,0.03678
788,0.04225
789,0.03500
792,0.04512
793,0.03073
794,0.04026
797,0.04778
798,0.02921
799,0.04481
800,0.04081
801,0.04837
802,0.04424
805,0.03437
807,0.03677
808,0.03132
811,0.03763
813,0.03302
814,0.04004
815,0.05773
816,0.04646
817,0.03449
819,0.02816
821,0.03154
823,0.03334
825,0.04159
826,0.02876
827,0.02905
828,0.03013
830,0.04239
831,0.05067
833,0.03015
834,0.05926
835,0.04601
836,0.03442
837,0.04137
838,0.05254
840,0.03121
842,0.03200
844,0.03994
845,0.04860
847,0.04107
848,0.04605
850,0.03133
851,0.03922
852,0.05029
853,0.05838
855,0.03001
856,0.04651
857,0.04195
859,0.04132
860,0.04450
862,0.04808
863,0.04603
864,0.03785
867,0.03452
868,0.03557
869,0.03052
871,0.03849
873,0.04452
875,0.04176
876,0.04077
877,0.03248
879,0.05768
880,0.04301
883,0.03702
884,0.03274
885,0.03527
886,0.03830
887,0.03690
888,0.03143
891,0.04258
893,0.03444
895,0.06876
897,0.03516
898,0.05462
901,0.03766
902,0.03583
904,0.04524
905,0.03509
907,0.04715
908,0.03830
909,0.04104
910,0.03127
911,0.03218
913,0.03922
914,0.03827
915,0.05241
916,0.03259
917,0.04654
919,0.03948
920,0.03447
923,0.03819
924,0.03280
925,0.03908
926,0.04020
928,0.03151
929,0.02680
932,0.04187
935,0.03752
936,0.04785
937,0.03798
938,0.03836
939,0.03602
940,0.03801
941,0.03421
944,0.04320
945,0.03034
946,0.04209
947,0.03434
949,0.03600
950,0.03136
952,0.03530
953,0.04063
955,0.03258
956,0.03218
957,0.03428
960,0.04637
961,0.03600
962,0.03296
963,0.03513
964,0.04496
967,0.03534
975,0.03844
976,0.04069
977,0.03262
978,0.04347
980,0.03495
985,0.04603
986,0.05406
987,0.03004
989,0.03468
992,0.03686
994,0.04202
995,0.03621
996,0.03253
997,0.04445
998,0.03379
999,0.04717
1000,0.04034
1004,0.03600
1005,0.05305
1006,0.03408
1007,0.06196
1010,0.03520
1011,0.04842
1012,0.03040
1013,0.04054
1014,0.03430
1016,0.04963
1018,0.04436
1019,0.03224
1020,0.03585
1022,0.04230
1023,0.03638
1024,0.03355
1025,0.03762
1029,0.04653
1031,0.03239
1032,0.02797
1033,0.03268
1034,0.04767
1035,0.04478
1036,0.03559
1037,0.03104
1038,0.03991
1039,0.03766
1041,0.03175
1043,0.04002
1049,0.05362
1050,0.05570
1051,0.03854
1052,0.03713
1053,0.03801
1054,0.04263
1056,0.04934
1057,0.05082
1060,0.04259
1061,0.03138
1062,0.03184
1063,0.04142
1064,0.05124
1065,0.03010
1066,0.05558
1068,0.04359
1073,0.04879
1075,0.03062
1079,0.03452
1081,0.04137
1083,0.05610
1085,0.03518
1086,0.03825
1087,0.03229
1088,0.03223
1089,0.04530
1090,0.04529
1091,0.04024
1092,0.04188
1095,0.04171
1098,0.04239
1099,0.03596
1100,0.05064
1101,0.04953
1103,0.05044
1104,0.04660
1106,0.03432
1107,0.03706
1108,0.05418
1109,0.03738
1113,0.04072
1114,0.04728
1116,0.03577
1117,0.03752
1118,0.03743
1119,0.04558
1120,0.03776
1121,0.03868
1122,0.04184
1123,0.03764
1125,0.03083
1126,0.03444
1127,0.02791
1128,0.04602
1129,0.03668
1130,0.04832
1132,0.03921
1133,0.04926
1136,0.02969
1137,0.03982
1140,0.04311
1142,0.03743
1144,0.04507
1145,0.04034
1146,0.03524
1148,0.04449
1150,0.03369
1151,0.03562
1153,0.04637
1154,0.03761
1155,0.03836
1156,0.04289
1157,0.03757
1158,0.03993
1160,0.02522
1161,0.04533
1167,0.03722
1168,0.03061
1170,0.04002
1171,0.03760
1173,0.03752
1174,0.04163
1175,0.04218
1176,0.03509
1177,0.03040
1178,0.04296
1179,0.03407
1180,0.03575
1181,0.03841
1182,0.03664
1183,0.03963
1185,0.03664
1188,0.03564
1189,0.02773
1190,0.04956
1191,0.03807
1192,0.04130
1194,0.03211
1197,0.04133
1198,0.04033
1199,0.03712
1200,0.03209
1203,0.05641
1204,0.03957
1207,0.03339
1208,0.04565
1209,0.04189
1210,0.05230
1211,0.03613
1213,0.03450
1214,0.03802
1215,0.03549
1216,0.05958
1217,0.03919
1218,0.03897
1219,0.03700
1223,0.03605
1225,0.03358
1226,0.03528
1228,0.04340
1229,0.03617
1231,0.04128
1232,0.05793
1233,0.03802
1235,0.03601
1238,0.03200
1239,0.03800
1240,0.03814
1241,0.03540
1242,0.04054
1243,0.03529
1244,0.03053
1246,0.05159
1249,0.04056
1250,0.02535
1252,0.03201
1254,0.03678
1255,0.03154
1256,0.03139
1257,0.03172
1258,0.03838
1259,0.04897
1260,0.03883
1262,0.03256
1263,0.03030
1264,0.03547
1265,0.04574
1266,0.02784
1269,0.04200
1270,0.03899
1271,0.02707
1272,0.05003
1273,0.03362
1274,0.03569
1277,0.03202
1278,0.03099
1281,0.03616
1282,0.04317
1283,0.03009
1284,0.03707
1285,0.04765
1286,0.04802
1289,0.03517
1291,0.03315
1292,0.04407
1293,0.05348
1294,0.04548
1295,0.04894
1297,0.03105
1298,0.03570
1301,0.03918
1304,0.04735
1305,0.03112
1307,0.04729
1308,0.04001
1309,0.05187
1313,0.05476
1314,0.03993
1316,0.03732
1317,0.03751
1318,0.04622
1320,0.04023
1321,0.02930
1322,0.03422
1323,0.03840
1325,0.03896
1330,0.03145
1331,0.03394
1334,0.03444
1337,0.03533
1339,0.04356
1340,0.03766
1341,0.03854
1343,0.03751
1344,0.03212
1347,0.03509
1348,0.04101
1350,0.03031
1351,0.03382
1355,0.03537
1356,0.04352
1357,0.03758
1358,0.03460
1360,0.03717
1363,0.03538
1364,0.03303
1366,0.03202
1367,0.04553
1368,0.04396
1369,0.04151
1370,0.03682
1375,0.03179
1376,0.02832
1378,0.04512
1379,0.03784
1380,0.04149
1384,0.02486
1385,0.03596
1386,0.04837
1388,0.03467
1389,0.03016
1391,0.04465
1392,0.03187
1393,0.03823
1395,0.03710
1396,0.03829
1399,0.03725
1400,0.04089
1401,0.03424
1404,0.04019
1405,0.03564
1406,0.04841
1407,0.02833
1409,0.03733
1411,0.03520
1414,0.04479
1415,0.03661
1416,0.03757
1418,0.05143
1419,0.03128
1420,0.03223
1422,0.04264
1424,0.03850
1426,0.03947
1427,0.03711
1428,0.04005
1429,0.04704
1431,0.03113
1432,0.04417
1434,0.04581
1435,0.03518
1439,0.03852
1440,0.04142
1441,0.03790
1442,0.03553
1446,0.04034
1447,0.04143
1451,0.03688
1452,0.03144
1454,0.03943
1457,0.03144
1458,0.04068
1459,0.03964
1461,0.03866
1462,0.03677
1465,0.05492
1468,0.04259
1470,0.03438
1471,0.03772
1472,0.03286
1476,0.03910
1482,0.03161
1485,0.04235
1486,0.04747
1487,0.04763
1489,0.04525
1492,0.03215
1494,0.04268
1495,0.03437
1497,0.03132
1499,0.03482
1500,0.03519
1501,0.03469
1505,0.04945
1507,0.03811
1509,0.05047
1511,0.03292
1513,0.03189
1514,0.03278
1515,0.04854
1517,0.05749
1520,0.05389
1522,0.03334
1523,0.03104
1524,0.05612
1526,0.04583
1527,0.03078
1528,0.03905
1531,0.03136
1533,0.04289
1534,0.03986
1535,0.04934
1538,0.03712
1541,0.04840
1542,0.04323
1543,0.03823
1546,0.03908
1548,0.03847
1549,0.04488
1550,0.03154
1551,0.04054
1553,0.04402
1558,0.04089
1560,0.03285
1561,0.03225
1562,0.03791
1565,0.04087
1566,0.03512
1567,0.02812
1568,0.03807
1569,0.04012
1570,0.03846
1573,0.03284
1576,0.03553
1577,0.03286
1579,0.04317
1580,0.05536
1581,0.03765
1584,0.03835
1586,0.02936
1587,0.03713
1590,0.03722
1591,0.03161
1594,0.04781
1595,0.02787
1596,0.03168
1601,0.03831
1605,0.04551
1607,0.04777
1608,0.03346
1610,0.03746
1611,0.04269
1612,0.03719
1616,0.04693
1617,0.04270
1618,0.03454
1620,0.03570
1621,0.03437
1623,0.03516
1624,0.03953
1625,0.03969
1626,0.04129
1628,0.04221
1630,0.04382
1632,0.03544
1633,0.04941
1635,0.04239
1637,0.03645
1638,0.04196
1639,0.04709
1640,0.03708
1643,0.04721
1644,0.04222
1645,0.03946
1647,0.03039
1649,0.02847
1651,0.03548
1652,0.03409
1654,0.03697
1655,0.03223
1656,0.04917
1658,0.04389
1660,0.03313
1661,0.03608
1662,0.04084
1663,0.03373
1664,0.03663
1665,0.05411
1668,0.04700
1669,0.03290
1673,0.04066
1674,0.05244
1675,0.02696
1676,0.03405
1677,0.03377
1679,0.03623
1682,0.04502
1683,0.03847
1685,0.04444
1687,0.03146
1689,0.03874
1690,0.03749
1694,0.03835
1696,0.03768
1697,0.03486
1699,0.04417
1700,0.04329
1701,0.02819
1702,0.03505
1704,0.03784
1705,0.04287
1708,0.04062
1710,0.03442
1712,0.02752
1719,0.03764
1720,0.03296
1722,0.03917
1723,0.03880
1724,0.04527
1725,0.04142
1726,0.04889
1727,0.03615
1728,0.03711
1732,0.03974
1733,0.04932
1734,0.04067
1735,0.04737
1739,0.03858
1740,0.03284
1741,0.04590
1742,0.03710
1743,0.03877
1744,0.04847
1746,0.03832
1750,0.05355
1753,0.03729
1755,0.03322
1758,0.03628
1760,0.03045
1763,0.03750
1765,0.03024
1766,0.03960
1769,0.03880
1771,0.03847
1772,0.03248
1775,0.04100
1776,0.02905
1778,0.03466
1780,0.03910
1781,0.03314
1783,0.03294
1785,0.02793
1788,0.03933
1791,0.04741
1793,0.03924
1794,0.03439
1796,0.02914
1797,0.03821
1798,0.05240
1800,0.05854
1803,0.04103
1804,0.03720
1810,0.03247
1812,0.03648
1813,0.03958
1816,0.03512
1817,0.03613
1818,0.03745
1819,0.03945
1820,0.03088
1821,0.03388
1822,0.02711
1823,0.02823
1826,0.03084
1827,0.04186
1828,0.03667
1829,0.03221
1830,0.03851
1831,0.03988
1834,0.02962
1836,0.03548
1839,0.04209
1841,0.02936
1846,0.03911
1847,0.03100
1850,0.04871
1852,0.04332
1853,0.04690
1854,0.04930
1855,0.03635
1857,0.03799
1858,0.03816
1860,0.04239
1863,0.04417
1866,0.04060
1868,0.04154
1869,0.04282
1870,0.02841
1874,0.02769
1875,0.03081
1877,0.03962
1878,0.02940
1879,0.03472
1881,0.03846
1882,0.05032
1885,0.03193
1886,0.04134
1887,0.05024
1888,0.03030
1889,0.03636
1890,0.03865
1891,0.04444
1892,0.03817
1894,0.03942
1895,0.05828
1896,0.05180
1897,0.03525
1898,0.04591
1901,0.03230
1904,0.03291
1905,0.04792
1906,0.03142
1907,0.04761
1908,0.04514
1910,0.03849
1911,0.04039
1914,0.04053
1916,0.03119
1919,0.04143
1920,0.05702
1921,0.03699
1922,0.03826
1923,0.03872
1924,0.04153
1926,0.03371
1928,0.03008
1929,0.04039
1931,0.03552
1932,0.03482
1933,0.03096
1934,0.03656
1935,0.03548
1936,0.04788
1937,0.04155
1939,0.03657
1940,0.04983
1942,0.04136
1944,0.03664
1945,0.03671
1946,0.04869
1947,0.03518
1948,0.04112
1954,0.03941
1955,0.05410
1956,0.03590
1958,0.03023
1961,0.03780
1963,0.02953
1967,0.03890
1968,0.03155
1970,0.03012
1971,0.03316
1973,0.04866
1979,0.04366
1980,0.04955
1982,0.02708
1984,0.03634
1986,0.03509
1987,0.05683
1989,0.04674
1990,0.03988
1991,0.04170
1993,0.03163
1994,0.03568
1995,0.04136
1996,0.03929
1999,0.03863
2001,0.04129
2002,0.03548
2005,0.03291
2006,0.03435
2008,0.03574
2009,0.03062
2011,0.02974
2012,0.04251
2013,0.03943
2015,0.04167
2017,0.03159
2019,0.03024
2020,0.03594
2022,0.03399
2023,0.03355
2024,0.02949
2026,0.03144
2027,0.04519
2028,0.03804
2029,0.03989
2030,0.04046
2032,0.04171
2033,0.04818
2035,0.03650
2036,0.03191
2037,0.04289
2038,0.04667
2039,0.03334
2040,0.04693
2041,0.03711
2042,0.04561
2043,0.04464
2044,0.04036
2046,0.04309
2047,0.03646
2048,0.04238
2049,0.04223
2050,0.03815
2054,0.04083
2061,0.04216
2063,0.04283
2064,0.03674
2065,0.04085
2067,0.04391
2068,0.02836
2069,0.03407
2070,0.03790
2072,0.03860
2073,0.04055
2075,0.03890
2076,0.03473
2077,0.03897
2078,0.03674
2079,0.02840
2081,0.04273
2082,0.05687
2085,0.03123
2086,0.04329
2087,0.03404
2088,0.05767
2089,0.04015
2091,0.03951
2092,0.04765
2093,0.04332
2094,0.03779
2095,0.03835
2096,0.04546
2097,0.03690
2099,0.03263
2100,0.05517
2103,0.04236
2104,0.03534
2105,0.03489
2106,0.03354
2107,0.03616
2110,0.04297
2113,0.03110
2114,0.04977
2115,0.04122
2118,0.04237
2119,0.05433
2120,0.04214
2121,0.03359
2123,0.02867
2124,0.04742
2128,0.06110
2129,0.05513
2131,0.04582
2132,0.04041
2133,0.04269
2134,0.03948
2137,0.04434
2140,0.03888
2141,0.03131
2142,0.03928
2146,0.03124
2148,0.04360
2149,0.04643
2151,0.04773
2152,0.03824
2153,0.05131
2154,0.04427
2155,0.04314
2158,0.03654
2159,0.05377
2160,0.04044
2161,0.03301
2164,0.03278
2166,0.03768
2167,0.03412
2170,0.05432
2171,0.05649
2172,0.03758
2173,0.03646
2175,0.04379
2177,0.03577
2178,0.04307
2179,0.04336
2180,0.03511
2182,0.03935
2183,0.03270
2184,0.03931
2186,0.03388
2187,0.03849
2188,0.03848
2189,0.03806
2191,0.03548
2192,0.05503
2194,0.04037
2196,0.04554
2197,0.04382
2198,0.03391
2199,0.03705
2200,0.03295
2201,0.03249
2202,0.03212
2205,0.03080
2206,0.03782
2207,0.04154
2208,0.03665
2212,0.04562
2215,0.04037
2216,0.03696
2217,0.03877
2218,0.03332
2220,0.04551
2221,0.04427
2223,0.04372
2225,0.03523
2226,0.04307
2231,0.03330
2232,0.04002
2233,0.04139
2234,0.03838
2235,0.03269
2236,0.03904
2237,0.04709
2239,0.03646
2240,0.03468
2242,0.03630
2247,0.03069
2248,0.03376
2250,0.04488
2251,0.04013
2255,0.04238
2257,0.02965
2258,0.04331
2259,0.05105
2260,0.03389
2261,0.04411
2263,0.04007
2265,0.03958
2266,0.03358
2267,0.05219
2268,0.04003
2269,0.03437
2270,0.04779
2271,0.04474
2272,0.03148
2273,0.04390
2275,0.03472
2276,0.04450
2277,0.03481
2278,0.04521
2279,0.04816
2282,0.04766
2285,0.04339
2286,0.03873
2289,0.03255
2294,0.05403
2296,0.03277
2297,0.04645
2299,0.03956
2300,0.05229
2301,0.05113
2302,0.03364
2305,0.04029
2306,0.05125
2307,0.03301
2308,0.04097
2310,0.05107
2312,0.04316
2316,0.04496
2317,0.04016
2319,0.04563
2320,0.04189
2322,0.03347
2323,0.03386
2324,0.02553
2326,0.03835
2327,0.03042
2328,0.05174
2329,0.04087
2331,0.03739
2335,0.03477
2338,0.02967
2339,0.05377
2340,0.03848
2341,0.02879
2342,0.04569
2345,0.04799
2349,0.03069
2350,0.03190
2351,0.04118
2353,0.04464
2354,0.04810
2355,0.04392
2356,0.04134
2357,0.05024
2359,0.03168
2360,0.04797
2361,0.03587
2362,0.04534
2364,0.04567
2366,0.03723
2368,0.03709
2369,0.05100
2370,0.03936
2372,0.04194
2376,0.02911
2381,0.04031
2383,0.03563
2384,0.03715
2385,0.04062
2386,0.03320
2388,0.03640
2390,0.03907
2392,0.04011
2394,0.04999
2395,0.04044
2396,0.03126
2397,0.03771
2399,0.04521
2401,0.03164
2402,0.03035
2403,0.04882
2405,0.05834
2406,0.04915
2407,0.05394
2408,0.02985
2410,0.02714
2412,0.04354
2415,0.04188
2417,0.03289
2418,0.03123
2420,0.04570
2421,0.04539
2425,0.05072
2426,0.03197
2427,0.03685
2428,0.02998
2429,0.03375
2434,0.03324
2435,0.02972
2436,0.04332
2437,0.04063
2438,0.04350
2439,0.03667
2441,0.04113
2443,0.03936
2444,0.03908
2445,0.04246
2446,0.04450
2449,0.04090
2452,0.04078
2453,0.05209
2454,0.03584
2455,0.03715
2456,0.04869
2457,0.03570
2460,0.05427
2461,0.03827
2463,0.03148
2465,0.03286
2466,0.03622
2468,0.04762
2469,0.05227
2471,0.03315
2472,0.04483
2473,0.04301
2474,0.03998
2475,0.03874
2476,0.03906
2477,0.03391
2478,0.03388
2480,0.04013
2483,0.03759
2484,0.03177
2486,0.05601
2488,0.03744
2489,0.03493
2490,0.02800
2495,0.04242
2496,0.03694
2497,0.04793
2498,0.03772
2503,0.03248
2505,0.03494
2506,0.03347
2507,0.04241
2508,0.04706
2509,0.03044
2514,0.03957
2515,0.04244
2521,0.04565
2522,0.03060
2523,0.03045
2524,0.04282
2526,0.03501
2527,0.04310
2529,0.04141
2530,0.03638
2531,0.03507
2532,0.03812
2534,0.05233
2535,0.03921
2536,0.03014
2537,0.04226
2539,0.03461
2542,0.03353
2545,0.04690
2546,0.04286
2548,0.03430
2549,0.03779
2550,0.03656
2552,0.03699
2554,0.04176
2555,0.04365
2558,0.03541
2560,0.04362
2563,0.03805
2564,0.03971
2565,0.03197
2571,0.04741
2574,0.04797
2575,0.03168
2576,0.03314
2577,0.04609
2578,0.03658
2579,0.04608
2581,0.04101
2582,0.03372
2583,0.03610
2585,0.03668
2586,0.04105
2587,0.03687
2591,0.03911
2592,0.03099
2594,0.03428
2595,0.04085
2597,0.03729
2598,0.04961
2599,0.04669
2600,0.04506
2602,0.04706
2603,0.03301
2605,0.03887
2606,0.03300
2607,0.03675
2608,0.03875
2609,0.03690
2610,0.04180
2611,0.03271
2613,0.03621
2615,0.03001
2616,0.04195
2621,0.03747
2623,0.03788
2624,0.03651
2625,0.03944
2626,0.03675
2627,0.03988
2628,0.03305
2629,0.03676
2630,0.02910
2631,0.05396
2633,0.05075
2634,0.04987
2635,0.03820
2636,0.04223
2638,0.03757
2639,0.03776
2640,0.03422
2642,0.03980
2643,0.04542
2646,0.03399
2647,0.05529
2648,0.04233
2649,0.03200
2650,0.03792
2652,0.03294
2654,0.03709
2658,0.04217
2659,0.03532
2660,0.04649
2661,0.04093
2662,0.03322
2663,0.04504
2665,0.04260
2666,0.03616
2667,0.03960
2668,0.03702
2671,0.03389
2673,0.04304
2674,0.03861
2675,0.04004
2676,0.04638
2677,0.03838
2678,0.03545
2681,0.03426
2683,0.02880
2685,0.04625
2687,0.03273
2690,0.05455
2692,0.03208
2693,0.02981
2694,0.03804
2695,0.03247
2696,0.04623
2697,0.04321
2698,0.05894
2699,0.03318
2701,0.03153
2702,0.04841
2703,0.04986
2705,0.03357
2711,0.03753
2715,0.03906
2720,0.03994
2721,0.04219
2722,0.03550
2724,0.04682
2726,0.03962
2729,0.02899
2730,0.03286
2731,0.04056
2732,0.03570
2733,0.03454
2734,0.04636
2736,0.03576
2738,0.03617
2739,0.03452
2740,0.03474
2741,0.04505
2743,0.03111
2746,0.04256
2747,0.04002
2750,0.04530
2751,0.04495
2752,0.03786
2753,0.02910
2755,0.04215
2756,0.03577
2757,0.03009
2761,0.04093
2763,0.04441
2764,0.04329
2765,0.02938
2767,0.04683
2769,0.04466
2772,0.04051
2774,0.04091
2776,0.03230
2777,0.02774
2778,0.03265
2782,0.03834
2783,0.03436
2786,0.03269
2790,0.03661
2791,0.03134
2792,0.04226
2793,0.03603
2794,0.03618
2795,0.03949
2796,0.04694
2797,0.03448
2800,0.04267
2801,0.03114
2802,0.03310
2804,0.03442
2805,0.03811
2807,0.03306
2808,0.04828
2811,0.04680
2812,0.03394
2813,0.03397
2814,0.06135
2815,0.04176
2817,0.03731
2819,0.04242
2821,0.03545
2825,0.04701
2828,0.03912
2829,0.03706
2831,0.03354
2832,0.03619
2834,0.04533
2835,0.03312
2836,0.04198
2837,0.04713
2838,0.04713
2840,0.04079
2841,0.03657
2842,0.03852
2843,0.03151
2845,0.03119
2847,0.03424
2848,0.03214
2850,0.04208
2851,0.04322
2854,0.03363
2856,0.03649
2857,0.03467
2858,0.03397
2859,0.03611
2862,0.04305
2864,0.02887
2865,0.04825
2866,0.03055
2867,0.03630
2868,0.03745
2869,0.03767
2871,0.03737
2872,0.03789
2873,0.03290
2874,0.03878
2875,0.03330
2878,0.04143
2882,0.03334
2883,0.04961
2886,0.03920
2887,0.03544
2888,0.04411
2889,0.03968
2892,0.03141
2893,0.03627
2895,0.03885
2897,0.03492
2898,0.04142
2899,0.04551
2903,0.03514
2906,0.04005
2907,0.03140
2909,0.03355
2913,0.03596
2915,0.04170
2916,0.03775
2917,0.03534
2918,0.03935
2921,0.03135
2924,0.04392
2925,0.04608
2928,0.05377
2929,0.03947
2931,0.05635
2932,0.04271
2934,0.04126
2936,0.05422
2937,0.04382
2939,0.03384
2940,0.05056
2941,0.03326
2942,0.03783
2943,0.04496
2946,0.03706
2947,0.03929
2949,0.04271
2952,0.03664
2953,0.04175
2954,0.04030
2956,0.02882
2960,0.03634
2962,0.04373
2964,0.03719
2965,0.03142
2966,0.05629
2967,0.03280
2968,0.04367
2971,0.03652
2972,0.04665
2973,0.03640
2975,0.05106
2976,0.03431
2977,0.05003
